seed,step,repeat,instance_id,input_sha256,protocol_sha256,source_sha256,conic_run_id,conic_physical_ok,conic_complete_ok,conic_status,conic_timeout,conic_root_status,conic_actual_root_source,conic_factor_iterations,conic_clarabel_iterations_known,conic_factor_fallback,conic_T_physical_return,conic_T_complete_return,conic_T_total,conic_objective_interval_width,conic_recovery_attempted,conic_recovery_success,conic_projected_collision_status,conic_exact_minimum_clearance,conic_workspace_result,conic_derivative_result,conic_T_build,conic_T_root,conic_T_projection,conic_T_recovery,conic_T_physical_cert,conic_T_objective_cert,conic_recovery_amplitude,conic_recovery_direction,conic_exact_objective_interval,conic_trajectory_energy_exact,factor_run_id,factor_physical_ok,factor_complete_ok,factor_status,factor_timeout,factor_root_status,factor_actual_root_source,factor_factor_iterations,factor_clarabel_iterations_known,factor_factor_fallback,factor_T_physical_return,factor_T_complete_return,factor_T_total,factor_objective_interval_width,factor_recovery_attempted,factor_recovery_success,factor_projected_collision_status,factor_exact_minimum_clearance,factor_workspace_result,factor_derivative_result,factor_T_build,factor_T_root,factor_T_projection,factor_T_recovery,factor_T_physical_cert,factor_T_objective_cert,factor_recovery_amplitude,factor_recovery_direction,factor_exact_objective_interval,factor_trajectory_energy_exact,delta_physical_ms,delta_complete_ms
31015,7,1,31015_7,3f112c66341b5046077ad69095840aa9440489a73366c1b54766c07a4ddc568a,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31015_t7_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,95.3617920022225,129.5695419976255,129.57229199673748,2.395169587442145e-06,True,True,COLLISION_WITNESSED,2235114364439/18014398509481984,True,True,0.0725840000086464,25.326333001430612,0.3096669970545918,65.74537500273436,2.9307920049177483,33.45408399763983,"[""104634178994542784454387"",""247636175995201325361004544""]","{""axis"":1,""sign"":-1}","{""lower"":[""34517461352193433341119307142428020611975588263370343815779323337946533744029165228461387158731855016408573897924227212690469837114825737445177114648307975672976164007985710607015502840336050281596505718137880453202416207832359253705367581445027378179895591131874889363882854059496828075344595081790817461338854277621933"",""2134222715056883224184784504609122314356021876505238476118300411301673986466858579354108733146518567834800994073687072094782468989044247719766090356274576777205436773154287368181221049585126411853504055720256412919937411576043648301248319533244455375616424910680250188096532981957034430216670249560308587934606384168960""],""ok"":true,""upper"":[""161583333430406119096697713563811894698184355323"",""9990733848941719167408001786146465954679226368""]}","[""81362481706590014440536992752685644554822937597218551"",""5030457769109581357917128649316511521755013658443776""]",A_r1_s31015_t7_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,3,0,False,11.189541997737251,49.195416999282315,49.198542001249734,1.5651255033978344e-08,False,False,NO_NEGATIVE_WITNESS_FOUND,400919/18014398509481984,True,True,0.0628749985480681,3.897915994457435,0.19383399921935052,2.6891249945038,3.7781249993713573,37.394667000626214,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""5474862504442962367589453932840666288106700462359715467286111165974367329803084902294654310620194750232895002985486887953136753845901572347996273440719177006606384321694405020824513404278208453813922822572297128090741956152937304946522266533854692570010435450035688387959501794898801604985846056266236418383346255973502313770411659554133353703191"",""338511980389581117732423085159753987276754599258700915161883181537694027075238115711524958302971102673954645260435738713154633273264598370119961068522766984132849146258347193026191816283396572270916027184792540429482321445614557281759884712242569379526161053180992905901671818398139137378186076473672025292945494570601322867870060870632313192448""],""ok"":true,""upper"":[""121187500065926622138820160009836187866605130231"",""7493050386706289375556001339609849466009419776""]}","[""4815558595098122840572266573386728587899"",""297747071055821155530452781502797185024""]",-84.17225000448525,-80.37412499834318
31016,0,0,31016_0,7530930c7f221ff33b3a6f6214408250789e7b290dac8893d459f48e3a2c46d6,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31016_t0_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,False,93.29195799364243,127.09791599627351,127.10091599728912,2.0684277045843685e-05,False,False,NO_NEGATIVE_WITNESS_FOUND,102938303/36028797018963968,True,True,32.77508299652254,52.35808300494682,0.2872499971999787,2.7687080000760034,4.55504099954851,33.24566700030118,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""1962610315542837248747631815966086424536773904516254174898380383254359156627147916110478972605402648594228072968772247102791175673263695858377017422151460969074596065480066996288029812656641315498867686964991916411636611827063944929386151362350716539464084801615110356638521556477799014092497754642739349043843819"",""122606158813700790644817920052447235587256602346228083900887489322294607346975527110180371873727887005214507200858529353852963393726497252801561872358632255703592152800827691175630300905782681016398055814169451738799802380520313850464071973135766233516689988504022022728075325966767932958034568583232361670377472""],""ok"":true,""upper"":[""479778736358633522809583775597997416691083905129"",""29972201546825157502224005358439397864037679104""]}","[""29283370129336353001523439663437346530544241"",""1829358004566965179579101889553185904787456""]",A_r0_s31016_t0_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,True,123.80754100013291,158.08695799933048,158.08958299749065,2.0684277045843685e-05,False,False,NO_NEGATIVE_WITNESS_FOUND,102938303/36028797018963968,True,True,32.70041599898832,83.04849999694852,0.34987500112038106,2.6317079973523505,4.446250000910368,33.576792004168965,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""1962610315542837248747631815966086424536773904516254174898380383254359156627147916110478972605402648594228072968772247102791175673263695858377017422151460969074596065480066996288029812656641315498867686964991916411636611827063944929386151362350716539464084801615110356638521556477799014092497754642739349043843819"",""122606158813700790644817920052447235587256602346228083900887489322294607346975527110180371873727887005214507200858529353852963393726497252801561872358632255703592152800827691175630300905782681016398055814169451738799802380520313850464071973135766233516689988504022022728075325966767932958034568583232361670377472""],""ok"":true,""upper"":[""479778736358633522809583775597997416691083905129"",""29972201546825157502224005358439397864037679104""]}","[""29283370129336353001523439663437346530544241"",""1829358004566965179579101889553185904787456""]",30.515583006490488,30.989042003056966
31016,0,1,31016_0,7530930c7f221ff33b3a6f6214408250789e7b290dac8893d459f48e3a2c46d6,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31016_t0_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,False,121.3296670030104,155.14291699946625,155.14599999733036,2.0684277045843685e-05,False,False,NO_NEGATIVE_WITNESS_FOUND,102938303/36028797018963968,True,True,60.95291700330563,52.30199999641627,0.31670899625169113,2.689999993890524,4.537458000413608,33.25858300377149,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""1962610315542837248747631815966086424536773904516254174898380383254359156627147916110478972605402648594228072968772247102791175673263695858377017422151460969074596065480066996288029812656641315498867686964991916411636611827063944929386151362350716539464084801615110356638521556477799014092497754642739349043843819"",""122606158813700790644817920052447235587256602346228083900887489322294607346975527110180371873727887005214507200858529353852963393726497252801561872358632255703592152800827691175630300905782681016398055814169451738799802380520313850464071973135766233516689988504022022728075325966767932958034568583232361670377472""],""ok"":true,""upper"":[""479778736358633522809583775597997416691083905129"",""29972201546825157502224005358439397864037679104""]}","[""29283370129336353001523439663437346530544241"",""1829358004566965179579101889553185904787456""]",A_r1_s31016_t0_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,True,96.9109580037184,131.31220800278243,131.31491700187325,2.0684277045843685e-05,False,False,NO_NEGATIVE_WITNESS_FOUND,102938303/36028797018963968,True,True,32.8090830007568,55.81125000026077,0.29591700149467215,2.7096670019091107,4.659083002479747,33.74491599970497,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""1962610315542837248747631815966086424536773904516254174898380383254359156627147916110478972605402648594228072968772247102791175673263695858377017422151460969074596065480066996288029812656641315498867686964991916411636611827063944929386151362350716539464084801615110356638521556477799014092497754642739349043843819"",""122606158813700790644817920052447235587256602346228083900887489322294607346975527110180371873727887005214507200858529353852963393726497252801561872358632255703592152800827691175630300905782681016398055814169451738799802380520313850464071973135766233516689988504022022728075325966767932958034568583232361670377472""],""ok"":true,""upper"":[""479778736358633522809583775597997416691083905129"",""29972201546825157502224005358439397864037679104""]}","[""29283370129336353001523439663437346530544241"",""1829358004566965179579101889553185904787456""]",-24.418708999291994,-23.830708996683825
31016,1,0,31016_1,3b087b58865465c98190fd92a8a1d28e7ee85e49f0cbb2fb5d50fa0d9cdd08b0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31016_t1_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,33.18441600276856,67.68337499670452,67.68629099678947,1.9844755175865994e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,8067319/9007199254740992,True,True,0.06795799708925188,25.781083000765648,0.31020799360703677,2.8426670032786205,3.639541995653417,33.938208005565684,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""291688190098332227321783514819071044073501941223687222650004018430923520043779187817086235126340071839841745414896933128473271200937163373928694303715432947792950776526453746976114511812081165033936250515417190505789029126739574231079375359460979952642553803420769135215104104532598852803765830082800122910264663094776438191"",""18229330502690936290507796741823179604446950230875804428133349626466539676765156926397399373773205106090637034789648487167453522869676094383701644663108624601400397043766868877963895253752926874575930478513115011339908768215880061589943566344062523029838924918868371962999598709606216618247022853864931283607153024213975040""],""ok"":true,""upper"":[""30693527200436031623427736102473004566747941298421"",""1918220898996810080142336342940121463298411462656""]}","[""1873384228478723850237389888869402323513937769"",""117078912292285771493062520931403897906397184""]",A_r0_s31016_t1_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,4,30,True,40.79837500466965,75.63979200494941,75.6425420040614,1.9844755175865994e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,8067319/9007199254740992,True,True,0.06758400559192523,33.049041994672734,0.305957997625228,2.643959000124596,3.8538750013685785,33.92791700025555,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""291688190098332227321783514819071044073501941223687222650004018430923520043779187817086235126340071839841745414896933128473271200937163373928694303715432947792950776526453746976114511812081165033936250515417190505789029126739574231079375359460979952642553803420769135215104104532598852803765830082800122910264663094776438191"",""18229330502690936290507796741823179604446950230875804428133349626466539676765156926397399373773205106090637034789648487167453522869676094383701644663108624601400397043766868877963895253752926874575930478513115011339908768215880061589943566344062523029838924918868371962999598709606216618247022853864931283607153024213975040""],""ok"":true,""upper"":[""30693527200436031623427736102473004566747941298421"",""1918220898996810080142336342940121463298411462656""]}","[""1873384228478723850237389888869402323513937769"",""117078912292285771493062520931403897906397184""]",7.613959001901094,7.956417008244898
31016,1,1,31016_1,3b087b58865465c98190fd92a8a1d28e7ee85e49f0cbb2fb5d50fa0d9cdd08b0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31016_t1_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,32.710957995732315,67.11845799873117,67.12133299879497,1.9844755175865994e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,8067319/9007199254740992,True,True,0.06191699503688142,25.273291998018976,0.30345800041686743,2.7380000028642826,3.7605830002576113,33.85191599954851,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""291688190098332227321783514819071044073501941223687222650004018430923520043779187817086235126340071839841745414896933128473271200937163373928694303715432947792950776526453746976114511812081165033936250515417190505789029126739574231079375359460979952642553803420769135215104104532598852803765830082800122910264663094776438191"",""18229330502690936290507796741823179604446950230875804428133349626466539676765156926397399373773205106090637034789648487167453522869676094383701644663108624601400397043766868877963895253752926874575930478513115011339908768215880061589943566344062523029838924918868371962999598709606216618247022853864931283607153024213975040""],""ok"":true,""upper"":[""30693527200436031623427736102473004566747941298421"",""1918220898996810080142336342940121463298411462656""]}","[""1873384228478723850237389888869402323513937769"",""117078912292285771493062520931403897906397184""]",A_r1_s31016_t1_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,4,30,True,40.816291999362875,75.4470419997233,75.45016700169072,1.9844755175865994e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,8067319/9007199254740992,True,True,0.07854199793655425,33.18874999968102,0.31570799910696223,2.7424170039012097,3.6390420063980855,33.65775000565918,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""291688190098332227321783514819071044073501941223687222650004018430923520043779187817086235126340071839841745414896933128473271200937163373928694303715432947792950776526453746976114511812081165033936250515417190505789029126739574231079375359460979952642553803420769135215104104532598852803765830082800122910264663094776438191"",""18229330502690936290507796741823179604446950230875804428133349626466539676765156926397399373773205106090637034789648487167453522869676094383701644663108624601400397043766868877963895253752926874575930478513115011339908768215880061589943566344062523029838924918868371962999598709606216618247022853864931283607153024213975040""],""ok"":true,""upper"":[""30693527200436031623427736102473004566747941298421"",""1918220898996810080142336342940121463298411462656""]}","[""1873384228478723850237389888869402323513937769"",""117078912292285771493062520931403897906397184""]",8.10533400363056,8.328584000992123
31016,2,0,31016_2,74c79d7c178c5a10affd61821a2d5d565a7763ac328c6e6c0f809ef912a1fe1b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31016_t2_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,31,False,32.54929200193146,67.58095800614683,67.58354200428585,6.6373630197941594e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,10131703/9007199254740992,True,True,0.06433300586650148,25.676833000034094,0.28029199893353507,2.5400419981451705,3.4252500045113266,34.468375000869855,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""2922008052120279358190362738859165513651517539718513750429809363427862288322371093055890312000360389735411066684817764104791340638679151146511282542519957390573831758905243897839096481269280307614220133651682347912152322734541758445960740248641998709060201757883273577320759338634991249258817491944305443901305938621621"",""182543871660422051924652897665528872737024608592326595343570953032142567770615746351484746596766937252275752370223009239849732476341519443633135644471221576975787467323002068324205335117643632882874978204308278654246470622519440307990716329567919891096300791324244179989035783001536430161668322784493784595128259706880""],""ok"":true,""upper"":[""122821088120151806544209030884235190155192975040989"",""7672883595987240320569345371760485853193645850624""]}","[""9760943103229702995173513806609716852364607"",""609786001522321726526367296517728634929152""]",A_r0_s31016_t2_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,5,0,False,83.41725000354927,125.95333399804076,125.95879199943738,1.4932642637756332e-08,True,True,NO_NEGATIVE_WITNESS_FOUND,870993058039/9007199254740992,True,True,0.05979200068395585,14.862792006169911,0.20745900110341609,64.69225000182632,2.7887920005014166,41.75595800188603,"[""516275369308354107764655"",""967328812481255177191424""]","{""axis"":1,""sign"":-1}","{""lower"":[""308663519214724785313366898397810648873331019475254158913717310182961353682134953331085663827040334688103509198527847687895510781058305419588574860878257555737388437656044384549403124430739307884895342612464994436092895671295476674324063768204101374747662052105036970883296313928251797183430046505851136198338621900942679624714233516282753868201351"",""19282838901187451275050985880840906020285784282065113118579151950054465340351285243782993071992668399512282669846635383722392318823487687648505509702886879343687148995873248019043150261300013549173190005053673607730083587503446102185701946053835869760126875203671003198902767342018153205980315715778325508944015637077371206612885320396739528622080""],""ok"":true,""upper"":[""1357545916301040256534665569005169780112121081266928997046622559048133424123"",""84808659109362447819998280035660088759719227050029709989837097662045749248""]}","[""12258269017040347467687698783845715025355005628037383"",""718636824158511622559589807045215931679287665491968""]",50.86795800161781,58.37237599189393
31016,2,1,31016_2,74c79d7c178c5a10affd61821a2d5d565a7763ac328c6e6c0f809ef912a1fe1b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31016_t2_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,31,False,32.92887499992503,67.43024999741465,67.43258299684385,6.6373630197941594e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,10131703/9007199254740992,True,True,0.0624169988441281,25.87337500153808,0.3059169976040721,2.696042000025045,3.455749996646773,33.91633299906971,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""2922008052120279358190362738859165513651517539718513750429809363427862288322371093055890312000360389735411066684817764104791340638679151146511282542519957390573831758905243897839096481269280307614220133651682347912152322734541758445960740248641998709060201757883273577320759338634991249258817491944305443901305938621621"",""182543871660422051924652897665528872737024608592326595343570953032142567770615746351484746596766937252275752370223009239849732476341519443633135644471221576975787467323002068324205335117643632882874978204308278654246470622519440307990716329567919891096300791324244179989035783001536430161668322784493784595128259706880""],""ok"":true,""upper"":[""122821088120151806544209030884235190155192975040989"",""7672883595987240320569345371760485853193645850624""]}","[""9760943103229702995173513806609716852364607"",""609786001522321726526367296517728634929152""]",A_r1_s31016_t2_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,5,0,False,73.50712500192458,116.14962499879766,116.15229200106114,1.4932642637756332e-08,True,True,NO_NEGATIVE_WITNESS_FOUND,870993058039/9007199254740992,True,True,0.06508400110760704,5.762500004493631,0.2182910029659979,63.76329199702013,2.8846249988419004,41.91187499964144,"[""516275369308354107764655"",""967328812481255177191424""]","{""axis"":1,""sign"":-1}","{""lower"":[""308663519214724785313366898397810648873331019475254158913717310182961353682134953331085663827040334688103509198527847687895510781058305419588574860878257555737388437656044384549403124430739307884895342612464994436092895671295476674324063768204101374747662052105036970883296313928251797183430046505851136198338621900942679624714233516282753868201351"",""19282838901187451275050985880840906020285784282065113118579151950054465340351285243782993071992668399512282669846635383722392318823487687648505509702886879343687148995873248019043150261300013549173190005053673607730083587503446102185701946053835869760126875203671003198902767342018153205980315715778325508944015637077371206612885320396739528622080""],""ok"":true,""upper"":[""1357545916301040256534665569005169780112121081266928997046622559048133424123"",""84808659109362447819998280035660088759719227050029709989837097662045749248""]}","[""12258269017040347467687698783845715025355005628037383"",""718636824158511622559589807045215931679287665491968""]",40.57825000199955,48.719375001383014
31016,3,0,31016_3,f8d392d657de6f4a64001df2f11d511ccfc21f05e5ee34a8f1dd92bca4aa41ad,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31016_t3_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,32.67125000274973,66.36687500576954,66.36966700170888,2.689535222533627e-05,False,False,NO_NEGATIVE_WITNESS_FOUND,12785911/9007199254740992,True,True,0.07691700011491776,25.51050000329269,0.30574999982491136,2.7053750018239953,3.550959001586307,33.11420800309861,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""35145062944147769988986854016554275703615812728656238584541695522255546482659925832710836692626508681929971155039200919705167165077209333709004042016994132625343447525243573291595037719019581235960374406829882905706521044535432868651778951405525038331192918200340251563368309425837979129120435893978760060884277"",""2194643339471362330044942375330495329805736021582912623057826493599951649178826447782761750696744021720578599391342367943753809103770731690937425081318568548386507932481398029602370849985718756883712828743236285038136769976970890882274395398429307810283224175529226901253771788717841084885503110320990590074880""],""ok"":true,""upper"":[""319984166332901651968958130782572914515051559311"",""19981467697883438334816003572292931909358452736""]}","[""3661928170724009861615434903314508168305797"",""228669750570870647447387736194148238098432""]",A_r0_s31016_t3_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,4,0,False,75.29012499435339,126.73458399513038,126.73687499773223,1.4853582432650109e-08,True,True,NO_NEGATIVE_WITNESS_FOUND,1117550016759/9007199254740992,True,True,0.07683399599045515,4.963416999089532,0.19745800091186538,66.26479200349422,2.8894580027554184,50.68766600015806,"[""16563260487725392680288963"",""30954521999400165670125568""]","{""axis"":1,""sign"":-1}","{""lower"":[""1297624600001000851065359844124744173035820668669232069051595642348229168983549666497954287441339595079217529699176021534124590366524283517204448982681015767690091291178082442269306191415673200061235954347974965803471386116637263703889269011927701722498473470885225090407559573227164778317923745556970738755332784029034137583350233624709913340443"",""81030397133955490018298356561127425610908752981078334120144225795155419786666345073672225000801328681500440557386124667340308075053746149779856846758039841611510788626694727204240223699600700116181105992483223312286959599778244696755692557045948180115189021034615245314625722727504019437729959590055913600513930034920148592400646274192873881600""],""ok"":true,""upper"":[""404379189913420645460845240619472522359384277567281318599726716268018720401877761043987018244351104521972098949107"",""25251529849984254866267695376678951718343338765862255249844792525914311438032269984121691630633033094999364861952""]}","[""21389431222625591295986576122375326292596869111783069"",""1257614442277395339479282162329127880438753414610944""]",42.61887499160366,60.367708989360835
31016,3,1,31016_3,f8d392d657de6f4a64001df2f11d511ccfc21f05e5ee34a8f1dd92bca4aa41ad,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31016_t3_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,32.226000002992805,66.6966249991674,66.6994999992312,2.689535222533627e-05,False,False,NO_NEGATIVE_WITNESS_FOUND,12785911/9007199254740992,True,True,0.06245900294743478,25.27158300654264,0.3249159999541007,2.5495419977232814,3.461542000877671,33.892208004544955,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""35145062944147769988986854016554275703615812728656238584541695522255546482659925832710836692626508681929971155039200919705167165077209333709004042016994132625343447525243573291595037719019581235960374406829882905706521044535432868651778951405525038331192918200340251563368309425837979129120435893978760060884277"",""2194643339471362330044942375330495329805736021582912623057826493599951649178826447782761750696744021720578599391342367943753809103770731690937425081318568548386507932481398029602370849985718756883712828743236285038136769976970890882274395398429307810283224175529226901253771788717841084885503110320990590074880""],""ok"":true,""upper"":[""319984166332901651968958130782572914515051559311"",""19981467697883438334816003572292931909358452736""]}","[""3661928170724009861615434903314508168305797"",""228669750570870647447387736194148238098432""]",A_r1_s31016_t3_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,4,0,False,75.71379200089723,127.29208399832714,127.29424999997718,1.4853582432650109e-08,True,True,NO_NEGATIVE_WITNESS_FOUND,1117550016759/9007199254740992,True,True,0.06295899947872385,5.179625004529953,0.2004169946303591,66.42795899824705,2.9270840022945777,50.83054099668516,"[""16563260487725392680288963"",""30954521999400165670125568""]","{""axis"":1,""sign"":-1}","{""lower"":[""1297624600001000851065359844124744173035820668669232069051595642348229168983549666497954287441339595079217529699176021534124590366524283517204448982681015767690091291178082442269306191415673200061235954347974965803471386116637263703889269011927701722498473470885225090407559573227164778317923745556970738755332784029034137583350233624709913340443"",""81030397133955490018298356561127425610908752981078334120144225795155419786666345073672225000801328681500440557386124667340308075053746149779856846758039841611510788626694727204240223699600700116181105992483223312286959599778244696755692557045948180115189021034615245314625722727504019437729959590055913600513930034920148592400646274192873881600""],""ok"":true,""upper"":[""404379189913420645460845240619472522359384277567281318599726716268018720401877761043987018244351104521972098949107"",""25251529849984254866267695376678951718343338765862255249844792525914311438032269984121691630633033094999364861952""]}","[""21389431222625591295986576122375326292596869111783069"",""1257614442277395339479282162329127880438753414610944""]",43.487791997904424,60.595458999159746
31016,4,0,31016_4,8eebf95eed3d3c294d8bd5de3e9d2fb3929a4ee1033f70c45af9c8880aa21c74,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31016_t4_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,False,33.69337500043912,68.0947919972823,68.09979199897498,5.489605976041695e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,2595063/9007199254740992,True,True,0.06199999916134402,26.86837499641115,0.31437500001629815,2.6852089940803126,3.2169580008485354,33.837374998256564,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""13247742302144700574061882075166215803237677446505605208717691389409476283724100473079740685292672103887656098850963701423365231361762702152933327561348253664476072179716241686923395700497066799313164508192770225952783585193978589494890061483760097934165113518486707111465432848383953955716591894260216904448701716851"",""827078118084474488460320185053910973144311957633550836291569529669329342208476389866056663058517640700949748945395429776611712187892251271250961337210031917706297877885669351463500566236080522635632679807861539353674190527049666035369246422892409355983079257115759648204763396551590650280202874308915313671426539520""],""ok"":true,""upper"":[""7681289198145669013346117872100073278723583204199"",""479555224749202520035584085735030365824602865664""]}","[""1831362056096550959154477974873495618030471"",""114334875285435323723693868097074119049216""]",A_r0_s31016_t4_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,4,0,False,69.45916599943303,132.77970800118055,132.78249999711988,1.4840619774320527e-08,True,True,NO_NEGATIVE_WITNESS_FOUND,1896090433783/9007199254740992,True,True,0.0703330006217584,4.922749998513609,0.19579100626287982,60.56245900253998,2.9174999945098534,62.584083003457636,"[""16596623445219440967096675"",""30954521999400165670125568""]","{""axis"":1,""sign"":-1}","{""lower"":[""1049581943607856870990703768612562602136857339139526837599355639694428153728331066570886360303271994892548615063017539807889510664766385210613143583319886715061580755621494606476516754438374376607007378060714788774743155579075931225205035074162021330429646803549274068131874601992539728135730009879797693212780351404508592257737291054749849509629"",""65527086978298136025728611739300513201221913667269211795893888423505525739836452269584702275505945485356226260410164124526718143748533833368477085400562653658951726240556282950920222413927166502563472957668633094874347109988883375107976247180332880379999899945625835023387873720651274456396719018806457777856119501110895438333054432137267118080""],""ok"":true,""upper"":[""78647438136791825946128551818339933671819150373345075516381800157730029164634486541987150911876424832000456997018255103611792544107103210702714795056469"",""4910085911844212805019784545241398728324963069064597184224937052144200694607011832324905138488856235726330026191340106513825884818828089579992791384064""]}","[""10683747621000879717941468383761219268701447025478677"",""628807221138697669739641081164563940219376707305472""]",35.76579099899391,64.68491600389825
